experiment,num_workers,strategy,strategy_label,avg_l_qo,avg_l_kv,makespan_ns,num_steps,avg_step_latency_ns,throughput_tokens_per_s,lir
rq2_solver_scaling,8,FLASH_INFER,Flash Infer,202.36805555555554,1105.3564814814815,1947282,2272,857.0783450704225,85570040.7028874,1.0138860065515891
rq2_solver_scaling,8,FLASH_INFER_KK,Flash Infer Kk,202.36805555555554,1105.3564814814815,1925500,2272,847.4911971830986,86538042.06699558,1.0115007982214816
rq2_solver_scaling,32,FLASH_INFER,Flash Infer,202.36805555555554,1105.3564814814815,499634,2272,219.9093309859155,333502123.55444187,1.0694136043444125
rq2_solver_scaling,32,FLASH_INFER_KK,Flash Infer Kk,202.36805555555554,1105.3564814814815,495853,2272,218.24515845070422,336045158.544972,1.0691856039778596
rq2_solver_scaling,64,FLASH_INFER,Flash Infer,202.36805555555554,1105.3564814814815,258984,2272,113.9894366197183,643394958.7619312,1.0981818181818181
rq2_solver_scaling,64,FLASH_INFER_KK,Flash Infer Kk,202.36805555555554,1105.3564814814815,254101,2272,111.84022887323944,655758930.5040121,1.1224286061355655
rq2_solver_scaling,108,FLASH_INFER,Flash Infer,202.36805555555554,1105.3564814814815,154235,2272,67.88512323943662,1080357895.4193275,1.1373669703410516
rq2_solver_scaling,108,FLASH_INFER_KK,Flash Infer Kk,202.36805555555554,1105.3564814814815,147615,2272,64.97139084507042,1128808047.9626055,1.1120527945397427
